club_id,club_name,club_name_ascii,league,country,city,stadium,city_lat,city_lon,city_source_url,city_geo_source,city_match_confidence,manual_review_flag,notes,city_key,city_review_notes
c_sarpsborg_08_6a2fb396,Sarpsborg 08,Sarpsborg 08,Eliteserien,Norway,Sarpsborg,Sarpsborg Stadion,59.28391,11.10962,https://www.geonames.org/3140084,geonames_searchJSON,high,False,,norway__sarpsborg__c80bd075,GeoNames name_equals match; selected 'Sarpsborg'; admin 'Østfold'; feature PPLA; population 59038; 0.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_sassuolo_3722fef4,US Sassuolo Calcio,US Sassuolo Calcio,Serie A,Italy,Reggio Emilia,Mapei Stadium - Città del Tricolore,44.69825,10.63125,https://www.geonames.org/3169522,geonames_searchJSON,high,False,,italy__reggio-emilia__53c08c5d,GeoNames name_equals match; selected 'Reggio nell'Emilia'; admin 'Emilia-Romagna'; feature PPLA2; population 171944; 2.3 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_sc_freiburg_9f1ecdb8,SC Freiburg,SC Freiburg,Bundesliga,Germany,Freiburg im Breisgau,Europa-Park Stadion,47.9959,7.85222,https://www.geonames.org/2925177,geonames_searchJSON,low,False,Merged aliases/source variants: SC Freiburg; Freiburg.,germany__freiburg-im-breisgau__827c982f,GeoNames name_equals match; selected 'Freiburg'; admin 'Baden-Württemberg'; feature PPLA2; population 215966; 3.3 km from trusted local centroid; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
c_schalke_04_aa80f339,Schalke 04,Schalke 04,Bundesliga,Germany,Gelsenkirchen,Arena AufSchalke,51.50508,7.09654,https://www.geonames.org/2921466,geonames_searchJSON,low,False,,germany__gelsenkirchen__4d8d4fcb,"Manual city correction retained for Gelsenkirchen, Germany."
c_seattle_sounders_0333969a,Seattle Sounders FC,Seattle Sounders FC,Major League Soccer,United States,Seattle,Lumen Field,47.60621,-122.33207,https://www.geonames.org/5809844,geonames_searchJSON,high,False,,united-states__seattle__45fb8f6f,GeoNames name_equals match; selected 'Seattle'; admin 'Washington'; feature PPLA2; population 780995; 1.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_selangor_87052893,Selangor F.C.,Selangor F.C.,Malaysia Super League,Malaysia,Petaling Jaya,Petaling Jaya Stadium,3.10726,101.60671,https://www.geonames.org/1735158,geonames_searchJSON,high,False,,malaysia__petaling-jaya__3adc603d,GeoNames name_equals match; selected 'Petaling Jaya'; admin 'Selangor'; feature PPLA2; population 807879; 7.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_sepahan_23598738,Sepahan S.C.,Sepahan S.C.,Persian Gulf Pro League,Iran,Isfahan,Naghsh-e-Jahan Stadium,32.65246,51.67462,https://www.geonames.org/418863,geonames_searchJSON,high,False,,iran__isfahan__d5f26389,GeoNames name_equals match; selected 'Isfahan'; admin 'اصفهان'; feature PPLA; population 1547164; 10.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_servette_d3e58f94,Servette FC,Servette FC,Swiss Super League,Switzerland,Lancy,Stade de Genève,46.18981,6.11441,https://www.geonames.org/6691640,geonames_searchJSON,low,False,,switzerland__lancy__3508fbe5,"Manual city correction retained for Lancy, Switzerland."
c_sevilla_199198e5,Sevilla FC,Sevilla FC,La Liga,Spain,Seville,Ramón Sánchez-Pizjuán Stadium,37.38283,-5.97317,https://www.geonames.org/2510911,geonames_searchJSON,low,False,,spain__seville__c64708a7,GeoNames name_equals match; selected 'Sevilla'; admin 'Andalucía'; feature PPLA; population 686741; 1.4 km from trusted local centroid; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
c_shabab_al_ahli_7bfa5689,Shabab Al Ahli Club,Shabab Al Ahli Club,UAE Pro League,United Arab Emirates,Dubai,Rashid Stadium,25.07725,55.30927,https://www.geonames.org/292223,geonames_searchJSON,high,False,Step 5 manual review canonical rename from 'Shabab Al-Ahli' to 'Shabab Al Ahli Club'.,united-arab-emirates__dubai__454503b5,GeoNames name_equals match; selected 'Dubai'; admin 'دبي'; feature PPLA; population 3790000; 20.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_shamrock_rovers_2cdea59c,Shamrock Rovers F.C,Shamrock Rovers F.C,League of Ireland Premier Division,Ireland,Tallaght,Tallaght Stadium,53.2859,-6.37344,https://www.geonames.org/2961284,geonames_searchJSON,high,False,,ireland__tallaght__0931219c,GeoNames name_equals match; selected 'Tallaght'; admin 'Leinster'; feature PPLA2; population 80339; 0.3 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_sharjah_dab7481c,Sharjah FC,Sharjah FC,UAE Pro League,United Arab Emirates,Sharjah,Sharjah Stadium (football),25.3342,55.41221,https://www.geonames.org/292672,geonames_searchJSON,high,False,,united-arab-emirates__sharjah__1b0dbced,GeoNames name_equals match; selected 'Sharjah'; admin 'الشارقة'; feature PPLA; population 1800000; 0.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_sheffield_united_03747276,Sheffield United F.C.,Sheffield United F.C.,EFL Championship,England,Sheffield,Bramall Lane,53.38297,-1.4659,https://www.geonames.org/2638077,geonames_searchJSON,high,False,,england__sheffield__db008f15,GeoNames name_equals match; selected 'Sheffield'; admin 'England'; feature PPLA2; population 556500; 1.4 km from trusted local centroid; top-vs-next score margin 100.2; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_sigma_olomouc_9866567d,Sigma Olomouc,Sigma Olomouc,Czech First League,Czech Republic,Olomouc,Andrův stadion,49.59552,17.25175,https://www.geonames.org/3069011,geonames_searchJSON,high,False,,czech-republic__olomouc__cd8576fe,GeoNames name_equals match; selected 'Olomouc'; admin 'Olomoucký'; feature PPLA; population 99496; 0.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_silkeborg_if_f15d8622,Silkeborg IF,Silkeborg IF,Danish Superliga,Denmark,Silkeborg,JYSK Park,56.1697,9.54508,https://www.geonames.org/2614030,geonames_searchJSON,low,False,,denmark__silkeborg__787d40fe,"Manual city correction retained for Silkeborg, Denmark."
c_sint_truiden_eb30716d,Sint-Truiden,Sint-Truiden,Belgian Pro League,Belgium,Sint-Truiden,Stayen,50.81679,5.18647,https://www.geonames.org/2786545,geonames_searchJSON,high,False,,belgium__sint-truiden__a9bccf22,GeoNames name_equals match; selected 'Sint-Truiden'; admin 'Vlaanderen'; feature PPL; population 37859; 1.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_sjk_4111de11,Seinäjoen Jalkapallokerho,Seinajoen Jalkapallokerho,Veikkausliiga,Finland,Seinäjoki,OmaSP Stadion,62.79446,22.82822,https://www.geonames.org/637219,geonames_searchJSON,high,False,,finland__seinajoki__967ac85f,GeoNames name_equals match; selected 'Seinäjoki'; admin 'Etelä-Pohjanmaa'; feature PPLA; population 66848; 1.9 km from trusted local centroid; top-vs-next score margin 113.5; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_slaven_belupo_a67f2dfc,Slaven Belupo,Slaven Belupo,Croatian Football League,Croatia,Koprivnica,Gradski stadion,46.16364,16.8297,https://www.geonames.org/3197728,geonames_searchJSON,high,False,,croatia__koprivnica__9444ab1f,GeoNames name_equals match; selected 'Koprivnica'; admin 'Koprivničko-križevačka'; feature PPLA; population 22262; 0.5 km from trusted local centroid; top-vs-next score margin 130.1; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_slavia_prague_6def6306,Slavia Prague,Slavia Prague,Czech First League,Czech Republic,Prague,Fortuna Arena,50.08804,14.42076,https://www.geonames.org/3067696,geonames_searchJSON,high,False,,czech-republic__prague__dc3d7ea0,GeoNames name_equals match; selected 'Prague'; admin 'Praha'; feature PPLC; population 1165581; 1.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_slovan_bratislava_8e855156,ŠK Slovan Bratislava,SK Slovan Bratislava,Slovak First Football League,Slovakia,Bratislava,Tehelné pole,48.14816,17.10674,https://www.geonames.org/3060972,geonames_searchJSON,high,False,,slovakia__bratislava__6e851df8,GeoNames name_equals match; selected 'Bratislava'; admin 'Bratislavský'; feature PPLC; population 423737; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_slovan_liberec_d17c3872,Slovan Liberec,Slovan Liberec,Czech First League,Czech Republic,Liberec,Stadion u Nisy,50.76711,15.05619,https://www.geonames.org/3071961,geonames_searchJSON,high,False,,czech-republic__liberec__ae323adf,GeoNames name_equals match; selected 'Liberec'; admin 'Liberecký'; feature PPLA; population 102951; 1.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_sochaux_ac407c94,FC Sochaux-Montbéliard,FC Sochaux-Montbeliard,Ligue 2,France,Montbéliard,Stade Auguste Bonal,47.50957,6.79823,https://www.geonames.org/2992938,geonames_searchJSON,high,False,,france__montbeliard__cfb3d0a7,GeoNames name_equals match; selected 'Montbéliard'; admin 'Bourgogne'; feature PPLA3; population 28865; 1.0 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_southampton_1d40f1fa,Southampton,Southampton,EFL Championship,England,Southampton,St Mary's Stadium,50.90395,-1.40428,https://www.geonames.org/2637487,geonames_searchJSON,high,False,,england__southampton__af729258,GeoNames name_equals match; selected 'Southampton'; admin 'England'; feature PPLA2; population 269781; 0.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_sparta_prague_8236520c,AC Sparta Prague,AC Sparta Prague,Czech First League,Czech Republic,Prague,Stadion Letná,50.08804,14.42076,https://www.geonames.org/3067696,geonames_searchJSON,high,False,,czech-republic__prague__dc3d7ea0,GeoNames name_equals match; selected 'Prague'; admin 'Praha'; feature PPLC; population 1165581; 1.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_sparta_rotterdam_15c16fb0,Sparta Rotterdam,Sparta Rotterdam,Eredivisie,Netherlands,Rotterdam,Sparta Stadion Het Kasteel,51.9225,4.47917,https://www.geonames.org/2747891,geonames_searchJSON,high,False,,netherlands__rotterdam__aef1773f,GeoNames name_equals match; selected 'Rotterdam'; admin 'Zuid-Holland'; feature PPL; population 868135; 1.8 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_spartak_moscow_24492656,FC Spartak Moscow,FC Spartak Moscow,Russian Premier League,Russia,Moscow,Lukoil Arena,55.75204,37.61781,https://www.geonames.org/524901,geonames_searchJSON,high,False,,russia__moscow__d2e4137f,GeoNames name_equals match; selected 'Moscow'; admin 'Москва'; feature PPLC; population 10381222; 6.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_sporting_cp_68d8c4d1,Sporting CP,Sporting CP,Liga Portugal,Portugal,Lisbon,Estádio José Alvalade,38.72509,-9.1498,https://www.geonames.org/2267057,geonames_searchJSON,high,False,Merged aliases/source variants: Sporting CP; Sporting Lisbon.,portugal__lisbon__1241cb97,GeoNames name_equals match; selected 'Lisbon'; admin 'Lisboa'; feature PPLC; population 517802; 4.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_st_gallen_c9354c56,FC St. Gallen,FC St. Gallen,Swiss Super League,Switzerland,St. Gallen,Kybunpark,47.42391,9.37477,https://www.geonames.org/2658822,geonames_searchJSON,high,False,,switzerland__st-gallen__6057813f,GeoNames name_equals match; selected 'Sankt Gallen'; admin 'Sankt Gallen'; feature PPLA; population 75833; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_st_patrick_s_athletic_b41b37bf,St Patrick's Athletic,St Patrick's Athletic,League of Ireland Premier Division,Ireland,Dublin,Richmond Park,53.33306,-6.24889,https://www.geonames.org/2964574,geonames_searchJSON,high,False,,ireland__dublin__55c6715a,GeoNames name_equals match; selected 'Dublin'; admin 'Leinster'; feature PPLC; population 1024027; 4.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_st_pauli_b81e5622,St. Pauli,St. Pauli,Bundesliga,Germany,Hamburg-Mitte,Millerntor-Stadion,53.55,10.01667,https://www.geonames.org/2911288,geonames_searchJSON,high,False,Merged aliases/source variants: St. Pauli; St Pauli.,germany__hamburg-mitte__252e3b17,GeoNames name_equals match; selected 'Hamburg-Mitte'; admin 'Hamburg'; feature PPLX; population 301231; 3.3 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_stade_nyonnaise_d6f19ad2,FC Stade Nyonnais,FC Stade Nyonnais,Swiss Challenge League,Switzerland,Nyon,Colovray Sports Centre,46.38318,6.23955,https://www.geonames.org/2659422,geonames_searchJSON,high,False,,switzerland__nyon__6ec81376,GeoNames name_equals match; selected 'Nyon'; admin 'Waadt'; feature PPLA2; population 16797; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_stade_rennais_c98241a9,Stade Rennais,Stade Rennais,Ligue 1,France,Rennes,Roazhon Park,48.11109,-1.67431,https://www.geonames.org/2983990,geonames_searchJSON,high,False,,france__rennes__b67c4912,GeoNames name_equals match; selected 'Rennes'; admin 'Bretagne'; feature PPLA; population 227830; 2.9 km from trusted local centroid; top-vs-next score margin 133.9; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_standard_liege_3e26b5d7,Standard Liège,Standard Liege,Belgian Pro League,Belgium,Liège,Stade Maurice Dufrasne,50.63373,5.56749,https://www.geonames.org/2792413,geonames_searchJSON,high,False,,belgium__liege__20fa3a3c,GeoNames name_equals match; selected 'Liège'; admin 'Wallonië'; feature PPL; population 195278; 3.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_stoke_city_320b8e5a,Stoke City F.C.,Stoke City F.C.,EFL Championship,England,Stoke-on-Trent,Bet365 Stadium,53.00415,-2.18538,https://www.geonames.org/2636841,geonames_searchJSON,high,False,,england__stoke-on-trent__453bb6ed,GeoNames name_equals match; selected 'Stoke-on-Trent'; admin 'England'; feature PPLA2; population 258366; 1.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_strasbourg_ec14fe17,Strasbourg,Strasbourg,Ligue 1,France,Strasbourg,Stade de la Meinau,48.58392,7.74553,https://www.geonames.org/2973783,geonames_searchJSON,high,False,,france__strasbourg__8493bc75,GeoNames name_equals match; selected 'Strasbourg'; admin 'Grand Est'; feature PPLA; population 274845; 2.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_strmsgodset_8b9d1286,Strømsgodset Toppfotball,Stromsgodset Toppfotball,Norwegian First Division,Norway,Drammen,Marienlyst Stadion,59.74389,10.20449,https://www.geonames.org/3159016,geonames_searchJSON,high,False,,norway__drammen__45056e6d,GeoNames name_equals match; selected 'Drammen'; admin 'Buskerud fylke'; feature PPLA; population 105042; 2.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_sunderland_4aa579a0,Sunderland A.F.C.,Sunderland A.F.C.,Premier League,England,Sunderland,Stadium of Light,54.90465,-1.38222,https://www.geonames.org/2636531,geonames_searchJSON,high,False,,england__sunderland__7797bc43,GeoNames name_equals match; selected 'Sunderland'; admin 'England'; feature PPLA2; population 170134; 1.2 km from trusted local centroid; top-vs-next score margin 53.7; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_surkhon_b0fc6235,FC Surkhon,FC Surkhon,Uzbekistan Super League,Uzbekistan,Termez,Surkhon arena,37.22417,67.27833,https://www.geonames.org/1215957,geonames_searchJSON,low,False,,uzbekistan__termez__395fa1c9,GeoNames name_equals match; selected 'Tirmiz'; admin 'Surxondaryo viloyati'; feature PPLA; population 182800; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
c_swansea_city_40d4171f,Swansea City,Swansea City,EFL Championship,Wales,Swansea,Swansea.com Stadium,51.62079,-3.94323,https://www.geonames.org/2636432,geonames_searchJSON,high,False,,wales__swansea__a7f3d001,GeoNames name_equals match; selected 'Swansea'; admin 'Wales'; feature PPLA2; population 300352; 2.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_sydney_fc_46493459,Sydney FC,Sydney FC,A-League Men,Australia,Sydney,Sydney Football Stadium,-33.86785,151.20732,https://www.geonames.org/2147714,geonames_searchJSON,high,False,,australia__sydney__7905782c,GeoNames name_equals match; selected 'Sydney'; admin 'New South Wales'; feature PPLA; population 5557233; 4.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_talleres_44a8f91d,Talleres,Talleres,Primera División de Argentina,Argentina,Córdoba,Estadio La Boutique,-31.40648,-64.18853,https://www.geonames.org/3860259,geonames_searchJSON,high,False,,argentina__cordoba__87aaafb6,GeoNames name_equals match; selected 'Córdoba'; admin 'Córdoba'; feature PPLA; population 2106734; 4.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_telstar_e85327be,SC Telstar,SC Telstar,Eredivisie,Netherlands,Velsen-Zuid,BUKO Stadion,52.46,4.65,https://www.geonames.org/2745673,geonames_searchJSON,high,False,,netherlands__velsen-zuid__4f8ee408,GeoNames name_equals match; selected 'Velsen-Zuid'; admin 'Noord-Holland'; feature PPL; population 67758; 1.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_terengganu_3785b314,Terengganu FC,Terengganu FC,Malaysia Super League,Malaysia,Kuala Nerus,Sultan Mizan Zainal Abidin Stadium,5.37293,103.02053,https://www.geonames.org/12534340,geonames_searchJSON,high,False,,malaysia__kuala-nerus__f6df275b,GeoNames name_equals match; selected 'Kuala Nerus'; admin 'Terengganu'; feature PPL; population 93485; 9.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_tigres_uanl_6d3f0914,Tigres UANL,Tigres UANL,Liga MX,Mexico,San Nicolás de los Garza,Estadio Universitario (UANL),25.74167,-100.30222,https://www.geonames.org/3985241,geonames_searchJSON,high,False,Merged aliases/source variants: Tigres UANL; Tigres.,mexico__san-nicolas-de-los-garza__dc2c5f3b,GeoNames name_equals match; selected 'San Nicolás de los Garza'; admin 'Nuevo León'; feature PPL; population 412199; 2.3 km from trusted local centroid; top-vs-next score margin 26.8; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_toluca_a5d0edbb,Toluca,Toluca,Liga MX,Mexico,Toluca de Lerdo,Nemesio Díez Stadium,19.28786,-99.65324,https://www.geonames.org/3515302,geonames_searchJSON,high,False,,mexico__toluca-de-lerdo__b5359dac,GeoNames name_equals match; selected 'Toluca'; admin 'México'; feature PPLA; population 489333; 1.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_tondela_897c0be8,C.D. Tondela,C.D. Tondela,Liga Portugal 2,Portugal,Tondela,Estádio João Cardoso,40.51682,-8.08087,https://www.geonames.org/2733533,geonames_searchJSON,high,False,,portugal__tondela__e0becf2e,GeoNames name_equals match; selected 'Tondela'; admin 'Viseu'; feature PPLA2; population 8800; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_torino_3891b778,Torino,Torino,Serie A,Italy,Turin,Stadio Olimpico Grande Torino,45.07049,7.68682,https://www.geonames.org/3165524,geonames_searchJSON,high,False,,italy__turin__480c693b,GeoNames name_equals match; selected 'Turin'; admin 'Piemonte'; feature PPLA; population 847287; 3.3 km from trusted local centroid; top-vs-next score margin 26.5; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_toronto_fc_801d96b3,Toronto FC,Toronto FC,Major League Soccer,Canada,Toronto,BMO Field,43.70643,-79.39864,https://www.geonames.org/6167865,geonames_searchJSON,high,False,,canada__toronto__136a0089,GeoNames name_equals match; selected 'Toronto'; admin 'Ontario'; feature PPLA; population 2794356; 8.3 km from trusted local centroid; top-vs-next score margin 108.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_torreense_d5f6f333,S.C.U. Torreense,S.C.U. Torreense,Liga Portugal 2,Portugal,Torres Vedras,Estádio Manuel Marques,39.09109,-9.2586,https://www.geonames.org/2262581,geonames_searchJSON,high,False,,portugal__torres-vedras__7d3f459e,GeoNames name_equals match; selected 'Torres Vedras'; admin 'Lisboa'; feature PPLA2; population 24443; 0.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_tottenham_hotspur_ef01ee61,Tottenham Hotspur F.C.,Tottenham Hotspur F.C.,Premier League,England,Tottenham,Tottenham Hotspur Stadium,51.60373,-0.06794,https://www.geonames.org/2635608,geonames_searchJSON,high,False,Merged aliases/source variants: Tottenham Hotspur; Tottenham. Merged Tottehham + Tottenham Hotspur,england__tottenham__99aa8ba5,GeoNames name_equals match; selected 'Tottenham'; admin 'England'; feature PPL; population 130000; 0.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_toulouse_68472eee,Toulouse FC,Toulouse FC,Ligue 1,France,Toulouse,Stadium de Toulouse,43.60426,1.44367,https://www.geonames.org/2972315,geonames_searchJSON,high,False,,france__toulouse__187614b9,GeoNames name_equals match; selected 'Toulouse'; admin 'Occitanie'; feature PPLA; population 511684; 2.5 km from trusted local centroid; top-vs-next score margin 179.5; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_trabzonspor_15246eeb,Trabzonspor,Trabzonspor,Süper Lig,Turkey,Trabzon,Papara Park,41.005,39.72694,https://www.geonames.org/738648,geonames_searchJSON,high,False,,turkey__trabzon__b91bb0c2,GeoNames name_equals match; selected 'Trabzon'; admin 'Trabzon'; feature PPLA; population 244083; 6.8 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_tractor_b739a166,Tractor,Tractor,Persian Gulf Pro League,Iran,Tabriz,Yadegar-e Emam Stadium,38.08,46.2919,https://www.geonames.org/113646,geonames_searchJSON,high,False,,iran__tabriz__4a2f8cdf,GeoNames name_equals match; selected 'Tabriz'; admin 'آذربایجان شرقی'; feature PPLA; population 1424641; 5.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_tsg_hoffenheim_7dd7fd83,TSG Hoffenheim,TSG Hoffenheim,Bundesliga,Germany,Sinsheim,PreZero-Arena,49.2529,8.87867,https://www.geonames.org/2831872,geonames_searchJSON,high,False,Merged aliases/source variants: TSG Hoffenheim; Hoffenheim.,germany__sinsheim__ca9a57c0,GeoNames name_equals match; selected 'Sinsheim'; admin 'Baden-Württemberg'; feature PPL; population 35219; 1.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_turan_tovuz_b1656aa6,Turan Tovuz,Turan Tovuz,Azerbaijan Premier League,Azerbaijan,Tovuz,Tovuz City Stadium,40.99249,45.62838,https://www.geonames.org/584821,geonames_searchJSON,high,False,,azerbaijan__tovuz__046748ac,GeoNames name_equals match; selected 'Tovuz'; admin 'Tovuz rayonu'; feature PPLA; population 177200; 0.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_udinese_e4d6ce7e,Udinese,Udinese,Serie A,Italy,Udine,Stadio Friuli,46.0693,13.23715,https://www.geonames.org/3165072,geonames_searchJSON,high,False,,italy__udine__d81bc04c,GeoNames name_equals match; selected 'Udine'; admin 'Friuli Venezia Giulia'; feature PPLA2; population 100170; 3.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_ulsan_hd_cd5a3dd8,Ulsan HD,Ulsan HD,K League 1,South Korea,Ulsan,Ulsan Munsu Football Stadium,35.53722,129.31667,https://www.geonames.org/1833747,geonames_searchJSON,high,False,,south-korea__ulsan__55d99f37,GeoNames name_equals match; selected 'Ulsan'; admin '울산광역시'; feature PPLA; population 1095014; 5.2 km from trusted local centroid; top-vs-next score margin 42.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_union_berlin_3b0a5205,Union Berlin,Union Berlin,Bundesliga,Germany,Berlin,Stadion An der Alten Försterei,52.4455,13.57455,https://www.geonames.org/2885656,geonames_searchJSON,low,False,,germany__berlin__890f0a28,"Manual city correction retained for Berlin, Germany."
c_union_st_gilloise_b8dea71a,Union St.-Gilloise,Union St.-Gilloise,Belgian Pro League,Belgium,Forest,Joseph Marien Stadium,50.81678,4.32775,https://www.geonames.org/2798139,geonames_searchJSON,high,False,Merged aliases/source variants: Union St.-Gilloise; Royale-Union Saint Gilloise; Union St-Gilloise.,belgium__forest__44e6a05e,GeoNames name_equals match; selected 'Forest'; admin 'Brussel'; feature PPL; population 56254; 0.2 km from trusted local centroid; top-vs-next score margin 24.3; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_universidad_catolica_f9dd891a,Universidad Católica,Universidad Catolica,Ecuador Serie A,Ecuador,Quito,Estadio Olímpico Atahualpa,-0.22985,-78.52495,https://www.geonames.org/3652462,geonames_searchJSON,high,False,,ecuador__quito__edf6a0c2,GeoNames name_equals match; selected 'Quito'; admin 'Pichincha'; feature PPLC; population 2781641; 7.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_universidad_de_concepcion_56e01dcd,Universidad de Concepción,Universidad de Concepcion,Chilean First B Division,Chile,Concepción,Estadio Ester Roa Rebolledo,-36.82699,-73.04977,https://www.geonames.org/3893894,geonames_searchJSON,high,False,,chile__concepcion__f107dafd,GeoNames name_equals match; selected 'Concepción'; admin 'Biobío'; feature PPLA; population 223574; 2.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_universitatea_cluj_3ac82d3c,Universitatea Cluj,Universitatea Cluj,Liga I,Romania,Cluj-Napoca,Cluj Arena,46.76667,23.6,https://www.geonames.org/681290,geonames_searchJSON,high,False,,romania__cluj-napoca__28a0e88e,GeoNames name_equals match; selected 'Cluj-Napoca'; admin 'Județul Cluj'; feature PPLA; population 286598; 2.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_us_monastir_e0705e0c,US Monastir,US Monastir,Tunisian Ligue Professionnelle 1,Tunisia,Monastir,Mustapha Ben Jannet Stadium,35.77799,10.82617,https://www.geonames.org/2473493,geonames_searchJSON,high,False,,tunisia__monastir__35a10e40,GeoNames name_equals match; selected 'Monastir'; admin 'المنستير'; feature PPLA; population 93306; 0.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_usm_alger_1a6b6d83,USM Alger,USM Alger,Algerian Ligue Professionnelle 1,Algeria,Bologhine,Omar Hamadi Stadium,36.80673,3.04016,https://www.geonames.org/2503724,geonames_searchJSON,high,False,,algeria__bologhine__2a06eae9,GeoNames name_equals match; selected 'Bologhine'; admin 'الجزائر'; feature PPLX; 0.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_valencia_b00a061d,Valencia CF,Valencia CF,La Liga,Spain,Valencia,Mestalla Stadium,39.47391,-0.37966,https://www.geonames.org/2509954,geonames_searchJSON,high,False,,spain__valencia__f4b67044,GeoNames name_equals match; selected 'Valencia'; admin 'Valencia'; feature PPLA; population 824340; 2.0 km from trusted local centroid; top-vs-next score margin 101.7; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
