club_id,club_name,club_name_ascii,league,country,city,stadium,wikipedia_url,wikidata_url,match_status,review_status,player_count,current_club_lat,current_club_lon,wikipedia_page_title,search_query_stadium,search_query_club,geonames_city_query,resolution_priority,wikipedia_lat,wikipedia_lon,wikipedia_source_url,overpass_lat,overpass_lon,overpass_source_url,geonames_lat,geonames_lon,geonames_source_url,recommended_lat,recommended_lon,recommended_source,recommended_source_url,recommended_coordinate_basis,conflict_distance_km,resolver_status,official_source_fallback_needed,manual_review_reason
c_san_lorenzo_e834d80a,San Lorenzo,San Lorenzo,Primera Divisin de Argentina,Argentina,Buenos Aires,Estadio Pedro Bidegain,https://en.wikipedia.org/wiki/San_Lorenzo_(Madrid_Metro),https://www.wikidata.org/wiki/Q2481355,candidate_coords_need_review,manual_club_metadata_reviewed_triage,1,40.4744,-3.63954,San Lorenzo (Madrid Metro),"Estadio Pedro Bidegain, Buenos Aires, Argentina","San Lorenzo, Buenos Aires, Argentina","Buenos Aires, Argentina",high_review,40.4744713,-3.6395754,https://en.wikipedia.org/wiki/San_Lorenzo_(Madrid_Metro),,,,,,,40.4744713,-3.6395754,wikipedia_page_coordinates,https://en.wikipedia.org/wiki/San_Lorenzo_(Madrid_Metro),wikipedia_page,,resolved,FALSE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Buenos+Aires&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_sanfrecce_hiroshima_aa29b48c,Sanfrecce Hiroshima,Sanfrecce Hiroshima,J1 League,Japan,Hiroshima,Edion Peace Wing Hiroshima,https://en.wikipedia.org/wiki/Sanfrecce_Hiroshima,https://www.wikidata.org/wiki/Q630279,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,34.440778,132.39425,Sanfrecce Hiroshima,"Edion Peace Wing Hiroshima, Hiroshima, Japan","Sanfrecce Hiroshima, Hiroshima, Japan","Hiroshima, Japan",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Hiroshima&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_santos_6c3780f0,Santos FC,Santos FC,Campeonato Brasileiro Srie A,Brazil,Santos,Estdio Urbano Caldeira,https://en.wikipedia.org/wiki/Santos_FC,https://www.wikidata.org/wiki/Q80955,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,-23.951111,-46.338889,Santos FC,"Estdio Urbano Caldeira, Santos, Brazil","Santos FC, Santos, Brazil","Santos, Brazil",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Santos&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_santos_laguna_ed9ddc90,Santos Laguna,Santos Laguna,Liga MX,Mexico,Torren,Estadio Corona,https://en.wikipedia.org/wiki/Santos_Laguna,https://www.wikidata.org/wiki/Q745246,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,25.6304,-103.38,Santos Laguna,"Estadio Corona, Torren, Mexico","Santos Laguna, Torren, Mexico","Torren, Mexico",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Torre%C2%97n&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_sc_freiburg_9f1ecdb8,SC Freiburg,SC Freiburg,Bundesliga,Germany,Freiburg im Breisgau,Europa-Park Stadion,https://en.wikipedia.org/wiki/SC_Freiburg,https://www.wikidata.org/wiki/Q106394,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,4,48.021536,7.830006,SC Freiburg,"Europa-Park Stadion, Freiburg im Breisgau, Germany","SC Freiburg, Freiburg im Breisgau, Germany","Freiburg im Breisgau, Germany",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Freiburg+im+Breisgau&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_seattle_sounders_0333969a,Seattle Sounders,Seattle Sounders,Major League Soccer,United States,Seattle,Lumen Field,https://en.wikipedia.org/wiki/Seattle_Sounders_FC,https://www.wikidata.org/wiki/Q632511,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,47.59527778,-122.3316667,Seattle Sounders FC,"Lumen Field, Seattle, United States","Seattle Sounders, Seattle, United States","Seattle, United States",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Seattle&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_selangor_87052893,Selangor,Selangor,Malaysia Super League,Malaysia,Petaling Jaya,Petaling Jaya Stadium,https://en.wikipedia.org/wiki/Selangor_F.C.,https://www.wikidata.org/wiki/Q1835695,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,2,3.08225,101.544944,Selangor F.C.,"Petaling Jaya Stadium, Petaling Jaya, Malaysia","Selangor, Petaling Jaya, Malaysia","Petaling Jaya, Malaysia",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Petaling+Jaya&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_sepahan_23598738,Sepahan,Sepahan,Persian Gulf Pro League,Iran,Isfahan,Naghsh-e-Jahan Stadium,https://en.wikipedia.org/wiki/Sepahan_S.C.,https://www.wikidata.org/wiki/Q31660,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,3,32.743267,51.686203,Sepahan S.C.,"Naghsh-e-Jahan Stadium, Isfahan, Iran","Sepahan, Isfahan, Iran","Isfahan, Iran",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Isfahan&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_sevilla_199198e5,Sevilla,Sevilla,La Liga,Spain,Seville,Ramn Snchez-Pizjun Stadium,https://en.wikipedia.org/wiki/Sevilla_FC,https://www.wikidata.org/wiki/Q10329,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,3,37.383878,-5.970467,Sevilla FC,"Ramn Snchez-Pizjun Stadium, Seville, Spain","Sevilla, Seville, Spain","Seville, Spain",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Seville&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_shabab_al_ahli_7bfa5689,Shabab Al Ahli Club,Shabab Al Ahli Club,UAE Pro League,United Arab Emirates,Dubai,Rashid Stadium,https://en.wikipedia.org/wiki/Shabab_Al_Ahli_Club,https://www.wikidata.org/wiki/Q424943,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,25.27965556,55.36060556,Shabab Al Ahli Club,"Rashid Stadium, Dubai, United Arab Emirates","Shabab Al Ahli Club, Dubai, United Arab Emirates","Dubai, United Arab Emirates",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Dubai&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_shamrock_rovers_2cdea59c,Shamrock Rovers,Shamrock Rovers,League of Ireland Premier Division,Ireland,Tallaght,Tallaght Stadium,https://en.wikipedia.org/wiki/Shamrock_Rovers_F.C.,https://www.wikidata.org/wiki/Q203976,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,53.2835,-6.37374,Shamrock Rovers F.C.,"Tallaght Stadium, Tallaght, Ireland","Shamrock Rovers, Tallaght, Ireland","Tallaght, Ireland",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: 504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3B%0A%28%0A++nwr%5B%22name%22%3D%22Tallaght+Stadium+Tallaght+Ireland%22%5D%3B%0A++nwr%5B%22name%22~%22Tallaght+Stadium+Tallaght+Ireland%22%2C+i%5D%5B%22leisure%22%3D%22stadium%22%5D%3B%0A++nwr%5B%22name%22~%22Tallaght+Stadium+Tallaght+Ireland%22%2C+i%5D%5B%22building%22%3D%22stadium%22%5D%3B%0A++nwr%5B%22name%22~%22Tallaght+Stadium+Tallaght+Ireland%22%2C+i%5D%5B%22sport%22%3D%22soccer%22%5D%3B%0A%29%3B%0Aout+center+3%3B; GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Tallaght&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_sharjah_dab7481c,Sharjah,Sharjah,UAE Pro League,United Arab Emirates,Sharjah,Sharjah Stadium (football),https://en.wikipedia.org/wiki/Sharjah_FC,https://www.wikidata.org/wiki/Q286801,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,25.33320556,55.41957222,Sharjah FC,"Sharjah Stadium (football), Sharjah, United Arab Emirates","Sharjah, Sharjah, United Arab Emirates","Sharjah, United Arab Emirates",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Sharjah&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_sheffield_united_03747276,Sheffield United,Sheffield United,EFL Championship,England,Sheffield,Bramall Lane,https://en.wikipedia.org/wiki/Sheffield_United_F.C.,https://www.wikidata.org/wiki/Q19607,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,53.37027778,-1.470833333,Sheffield United F.C.,"Bramall Lane, Sheffield, England","Sheffield United, Sheffield, England","Sheffield, England",manual_triage_followup,53.37027778,-1.47083333,https://en.wikipedia.org/wiki/Sheffield_United_F.C.,,,,,,,53.37027778,-1.47083333,wikipedia_page_coordinates,https://en.wikipedia.org/wiki/Sheffield_United_F.C.,wikipedia_page,,resolved,FALSE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Sheffield&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_slovan_bratislava_8e855156,Slovan Bratislava,Slovan Bratislava,Slovak First Football League,Slovakia,Bratislava,Teheln pole,https://en.wikipedia.org/wiki/%C5%A0K_Slovan_Bratislava_(women),https://www.wikidata.org/wiki/Q3594211,candidate_no_coordinates,manual_club_metadata_reviewed_triage,1,,,ŠK Slovan Bratislava (women),"Teheln pole, Bratislava, Slovakia","Slovan Bratislava, Bratislava, Slovakia","Bratislava, Slovakia",missing_coordinates,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Bratislava&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_southampton_1d40f1fa,Southampton,Southampton,EFL Championship,England,Southampton,St Mary's Stadium,https://en.wikipedia.org/wiki/Southampton_F.C.,https://www.wikidata.org/wiki/Q18732,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,2,50.90583333,-1.39111111,Southampton F.C.,"St Mary's Stadium, Southampton, England","Southampton, Southampton, England","Southampton, England",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Southampton&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_sparta_prague_8236520c,Sparta Prague,Sparta Prague,Czech First League,Czech Republic,Prague,Stadion Letn,https://en.wikipedia.org/wiki/AC_Sparta_Prague,https://www.wikidata.org/wiki/Q193481,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,3,50.099716,14.416122,AC Sparta Prague,"Stadion Letn, Prague, Czech Republic","Sparta Prague, Prague, Czech Republic","Prague, Czech Republic",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Prague&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_spartak_moscow_24492656,Spartak Moscow,Spartak Moscow,Russian Premier League,Russia,Moscow,Lukoil Arena,https://en.wikipedia.org/wiki/FC_Spartak_Moscow,https://www.wikidata.org/wiki/Q29112,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,55.8178,37.4403,FC Spartak Moscow,"Lukoil Arena, Moscow, Russia","Spartak Moscow, Moscow, Russia","Moscow, Russia",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Moscow&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_sporting_cp_68d8c4d1,Sporting CP,Sporting CP,Liga Portugal,Portugal,Lisbon,Estdio Jos Alvalade,https://en.wikipedia.org/wiki/Sporting_CP,https://www.wikidata.org/wiki/Q75729,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,8,38.7628177,-9.1586173,Sporting CP,"Estdio Jos Alvalade, Lisbon, Portugal","Sporting CP, Lisbon, Portugal","Lisbon, Portugal",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Lisbon&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_st_gallen_c9354c56,St Gallen,St Gallen,Swiss Super League,Switzerland,St. Gallen,Kybunpark,https://en.wikipedia.org/wiki/St._Gallen,https://www.wikidata.org/wiki/Q25607,candidate_no_coordinates,manual_club_metadata_reviewed_triage,1,47.42333333,9.377222222,St. Gallen,"Kybunpark, St. Gallen, Switzerland","St Gallen, St. Gallen, Switzerland","St. Gallen, Switzerland",manual_triage_followup,47.42416667,9.37083333,https://en.wikipedia.org/wiki/St._Gallen,,,,,,,47.42416667,9.37083333,wikipedia_page_coordinates,https://en.wikipedia.org/wiki/St._Gallen,wikipedia_page,,resolved,FALSE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=St.+Gallen&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_reims_580a1e88,Stade de Reims,Stade de Reims,Ligue 2,France,Reims,Stade Auguste Delaune,https://en.wikipedia.org/wiki/Stade_de_Reims,https://www.wikidata.org/wiki/Q208228,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,49.24716,4.02478,Stade de Reims,"Stade Auguste Delaune, Reims, France","Stade de Reims, Reims, France","Reims, France",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Reims&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_stade_nyonnaise_d6f19ad2,Stade Nyonnaise,Stade Nyonnaise,Swiss Challenge League,Switzerland,Nyon,Colovray Sports Centre,,,no_wikidata_candidates_found,manual_club_metadata_reviewed_triage,1,,,,"Colovray Sports Centre, Nyon, Switzerland","Stade Nyonnaise, Nyon, Switzerland","Nyon, Switzerland",missing_coordinates,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Nyon&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_standard_liege_3e26b5d7,Standard Liege,Standard Liege,Belgian Pro League,Belgium,Lige,Stade Maurice Dufrasne,https://en.wikipedia.org/wiki/Standard_Li%C3%A8ge,https://www.wikidata.org/wiki/Q190561,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,2,50.609908,5.543344,Standard Liège,"Stade Maurice Dufrasne, Lige, Belgium","Standard Liege, Lige, Belgium","Lige, Belgium",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Li%C2%8Fge&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_stoke_city_320b8e5a,Stoke City,Stoke City,EFL Championship,England,Stoke-on-Trent,Bet365 Stadium,https://en.wikipedia.org/wiki/Stoke_City_F.C.,https://www.wikidata.org/wiki/Q18736,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,2,52.98833333,-2.175555555,Stoke City F.C.,"Bet365 Stadium, Stoke-on-Trent, England","Stoke City, Stoke-on-Trent, England","Stoke-on-Trent, England",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Stoke-on-Trent&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_strmsgodset_8b9d1286,Str¿msgodset,Stromsgodset,Norwegian First Division,Norway,Drammen,Marienlyst Stadion,https://en.wikipedia.org/wiki/Str%C3%B8msgodset_IF,https://www.wikidata.org/wiki/Q638288,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,59.7457,10.1566,Strømsgodset IF,"Marienlyst Stadion, Drammen, Norway","Str¿msgodset, Drammen, Norway","Drammen, Norway",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Drammen&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_surkhon_b0fc6235,Surkhon,Surkhon,Uzbekistan Super League,Uzbekistan,Termez,Surkhon arena,https://en.wikipedia.org/wiki/FC_Surkhon,https://www.wikidata.org/wiki/Q19916771,candidate_no_coordinates,manual_club_metadata_reviewed_triage,1,,,FC Surkhon,"Surkhon arena, Termez, Uzbekistan","Surkhon, Termez, Uzbekistan","Termez, Uzbekistan",missing_coordinates,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Termez&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_swansea_city_40d4171f,Swansea City,Swansea City,EFL Championship,Wales,Swansea,Swansea.com Stadium,https://en.wikipedia.org/wiki/Swansea_City_A.F.C.,https://www.wikidata.org/wiki/Q18659,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,3,51.6422,-3.9351,Swansea City A.F.C.,"Swansea.com Stadium, Swansea, Wales","Swansea City, Swansea, Wales","Swansea, Wales",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Swansea&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_sydney_fc_46493459,Sydney FC,Sydney FC,A-League Men,Australia,Sydney,Sydney Football Stadium,https://en.wikipedia.org/wiki/Sydney_FC,https://www.wikidata.org/wiki/Q330143,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,-33.868611,151.154722,Sydney FC,"Sydney Football Stadium, Sydney, Australia","Sydney FC, Sydney, Australia","Sydney, Australia",manual_triage_followup,-33.88916667,151.22527778,https://en.wikipedia.org/wiki/Sydney_FC,,,,,,,-33.88916667,151.22527778,wikipedia_page_coordinates,https://en.wikipedia.org/wiki/Sydney_FC,wikipedia_page,,resolved,FALSE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Sydney&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
