club_id,wikidata_id,club_name,club_name_ascii,country,league,city,stadium,club_lat,club_lon,club_source_url,geo_source,manual_review_flag,notes,Unnamed: 14,Unnamed: 15,Unnamed: 16,player_count,candidate_score,search_query,search_rank,search_label,search_description,wikidata_url,wikidata_label,wikidata_description,instance_of,stadium_wikidata_id,stadium_lat,stadium_lon,wikipedia_url,detail_status,match_status,review_reason,coordinate_basis,geo_source_url,proposed_club_lat,proposed_club_lon,approved_wikidata_id,approved_stadium,approved_lat,approved_lon,approved_geo_source_url,manual_notes
c_sjk_4111de11,Q2185704,SJK,SJK,Finland,Veikkausliiga,Seinäjoki,OmaSp Stadion,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,82,SJK,1,Seinäjoen Jalkapallokerho,Finnish football club,https://www.wikidata.org/wiki/Q2185704,Seinäjoen Jalkapallokerho,Finnish football club,association football club,Q21140589,62.778469444,22.815588888,https://en.wikipedia.org/wiki/Sein%C3%A4joen_Jalkapallokerho,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q21140589,62.778469444,22.815588888,,,,,,
c_slaven_belupo_a67f2dfc,Q368909,Slaven Belupo,Slaven Belupo,Croatia,Croatian Football League,Koprivnica,Gradski stadion,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Slaven Belupo,1,NK Slaven Belupo,association football club in Croatia,https://www.wikidata.org/wiki/Q368909,NK Slaven Belupo,association football club in Croatia,association football club,Q3442471,46.166111,16.834722,https://en.wikipedia.org/wiki/NK_Slaven_Belupo,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q3442471,46.166111,16.834722,,,,,,
c_slavia_prague_6def6306,Q194393,Slavia Prague,Slavia Prague,Czech Republic,Czech First League,Prague 10,Fortuna Arena,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,10,100,Slavia Prague,1,SK Slavia Prague,Czech professional football club in Prague,https://www.wikidata.org/wiki/Q194393,SK Slavia Prague,Czech professional football club in Prague,association football club,Q64858,50.0675,14.4715,https://en.wikipedia.org/wiki/SK_Slavia_Prague,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q64858,50.0675,14.4715,,,,,,
c_slovan_bratislava_8e855156,Q3594211,Slovan Bratislava,Slovan Bratislava,Slovakia,,,,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Slovan Bratislava,1,Slovan Bratislava,Women's football club in Slovakia,https://www.wikidata.org/wiki/Q3594211,Slovan Bratislava,Women's football club in Slovakia,women's association football team,,,,https://en.wikipedia.org/wiki/%C5%A0K_Slovan_Bratislava_(women),ok,candidate_no_coordinates,"Candidate found, but no usable stadium or club coordinates were found.",,,,,,,,,,
c_slovan_liberec_d17c3872,Q221671,Slovan Liberec,Slovan Liberec,Czech Republic,Czech First League,Liberec,Stadion u Nisy,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Slovan Liberec,1,FC Slovan Liberec,association football club in Czechia,https://www.wikidata.org/wiki/Q221671,FC Slovan Liberec,association football club in Czechia,association football club,Q687655,50.776214,15.049972,https://en.wikipedia.org/wiki/FC_Slovan_Liberec,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q687655,50.776214,15.049972,,,,,,
c_sochaux_ac407c94,Q19512,Sochaux,Sochaux,France,Ligue 2,Montbéliard,Stade Auguste Bonal,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,95,Sochaux,2,FC Sochaux-Montbéliard,French association football club,https://www.wikidata.org/wiki/Q19512,FC Sochaux-Montbéliard,French association football club,association football club,Q1341629,47.51238,6.81116,https://en.wikipedia.org/wiki/FC_Sochaux-Montb%C3%A9liard,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1341629,47.51238,6.81116,,,,,,
c_southampton_1d40f1fa,Q18732,Southampton,Southampton,United Kingdom,EFL Championship,Southampton,St Mary's Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Southampton football club,1,Southampton F.C.,"association football club in Southampton, England",https://www.wikidata.org/wiki/Q18732,Southampton F.C.,"association football club in Southampton, England",association football club,Q567339,50.90583333,-1.39111111,https://en.wikipedia.org/wiki/Southampton_F.C.,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q567339,50.90583333,-1.39111111,,,,,,
c_sparta_prague_8236520c,Q193481,Sparta Prague,Sparta Prague,Czech Republic,Czech First League,Bubeneč,Letná Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,3,100,Sparta Prague,1,AC Sparta Prague,"professional football club based in Prague, Czechia",https://www.wikidata.org/wiki/Q193481,AC Sparta Prague,"professional football club based in Prague, Czechia",association football club,Q60103,50.099716,14.416122,https://en.wikipedia.org/wiki/AC_Sparta_Prague,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q60103,50.099716,14.416122,,,,,,
c_sparta_rotterdam_15c16fb0,Q209895,Sparta Rotterdam,Sparta Rotterdam,Netherlands,Eredivisie,Rotterdam,Sparta Stadion Het Kasteel,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Sparta Rotterdam,1,Sparta Rotterdam,Dutch association football club,https://www.wikidata.org/wiki/Q209895,Sparta Rotterdam,Dutch association football club,association football club,Q668094,51.919444,4.433333,https://en.wikipedia.org/wiki/Sparta_Rotterdam,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q668094,51.919444,4.433333,,,,,,
c_spartak_moscow_24492656,Q29112,Spartak Moscow,Spartak Moscow,Russia,Russian Premier League,Pokrovskoye-Streshnevo District,Lukoil Arena,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Spartak Moscow,1,Spartak Moscow,Russian association football club in Moscow,https://www.wikidata.org/wiki/Q29112,Spartak Moscow,Russian association football club in Moscow,association football club,Q1190634,55.8178,37.4403,https://en.wikipedia.org/wiki/FC_Spartak_Moscow,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1190634,55.8178,37.4403,,,,,,
c_sporting_cp_68d8c4d1,Q75729,Sporting CP,Sporting CP,Portugal,Liga Portugal,Lisbon,Estádio José Alvalade (1956),,,,,TRUE,Merged aliases/source variants: Sporting CP; Sporting Lisbon. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,8,100,Sporting CP,1,Sporting CP,Portuguese sports club,https://www.wikidata.org/wiki/Q75729,Sporting CP,Portuguese sports club,association football club,Q3059094,38.7628177,-9.1586173,https://en.wikipedia.org/wiki/Sporting_CP,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q3059094,38.7628177,-9.1586173,,,,,,
c_st_gallen_c9354c56,Q25607,St Gallen,St Gallen,Switzerland,,,,47.423333333,9.377222222,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,68,St Gallen,2,St. Gallen,"capital of the canton of St. Gallen, Switzerland",https://www.wikidata.org/wiki/Q25607,St. Gallen,"capital of the canton of St. Gallen, Switzerland",Municipality of Switzerland,,,,https://en.wikipedia.org/wiki/St._Gallen,ok,candidate_no_coordinates,"Candidate found, but no usable stadium or club coordinates were found.",wikidata_club_coordinate_P625_review_needed,https://www.wikidata.org/wiki/Q25607,47.423333333,9.377222222,,,,,,
c_st_patrick_s_athletic_b41b37bf,Q394452,St Patrick's Athletic,St Patrick's Athletic,Ireland,League of Ireland Premier Division,Dublin,Richmond Park,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,St Patrick's Athletic,1,St Patrick's Athletic F.C.,"association football club in Dublin, Ireland",https://www.wikidata.org/wiki/Q394452,St Patrick's Athletic F.C.,"association football club in Dublin, Ireland",association football club,Q1860189,53.340922,-6.316619,https://en.wikipedia.org/wiki/St_Patrick%27s_Athletic_F.C.,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1860189,53.340922,-6.316619,,,,,,
c_st_pauli_b81e5622,Q6463,St. Pauli,St. Pauli,Germany,Q82595,Hamburg-Mitte,Millerntor-Stadion,,,,,FALSE,Merged aliases/source variants: St. Pauli; St Pauli. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,4,100,St. Pauli,1,FC St. Pauli,"sports club in Hamburg, Germany",https://www.wikidata.org/wiki/Q6463,FC St. Pauli,"sports club in Hamburg, Germany",association football club,Q339572,53.554444,9.967778,https://en.wikipedia.org/wiki/FC_St._Pauli,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q339572,53.554444,9.967778,,,,,,
c_stade_nyonnaise_d6f19ad2,,Stade Nyonnaise,Stade Nyonnaise,,,,,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,,,,,,,,,,,,,,,no_wikidata_candidates_found,No Wikidata candidates returned from search variants. Manual match required.,,,,,,,,,,
c_stade_rennais_c98241a9,Q19509,Stade Rennais,Stade Rennais,France,Ligue 1,Rennes,Roazhon Park,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Stade Rennais,1,Stade Rennais F.C.,French association football club,https://www.wikidata.org/wiki/Q19509,Stade Rennais F.C.,French association football club,association football club,Q1121760,48.10743,-1.71282,https://en.wikipedia.org/wiki/Stade_Rennais_FC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1121760,48.10743,-1.71282,,,,,,
c_standard_liege_3e26b5d7,Q190561,Standard Liege,Standard Liege,Belgium,Belgian Pro League,Liège,Stade Maurice Dufrasne,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Standard Liege,1,Standard Liège,Belgian association football club,https://www.wikidata.org/wiki/Q190561,Standard Liège,Belgian association football club,association football club,Q959934,50.609908,5.543344,https://en.wikipedia.org/wiki/Standard_Li%C3%A8ge,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q959934,50.609908,5.543344,,,,,,
c_stoke_city_320b8e5a,Q18736,Stoke City,Stoke City,United Kingdom,EFL Championship,City of Stoke-on-Trent,Britannia Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Stoke City,1,Stoke City F.C.,"association football club in Stoke-on-Trent, England",https://www.wikidata.org/wiki/Q18736,Stoke City F.C.,"association football club in Stoke-on-Trent, England",association football club,Q500922,52.988333333,-2.175555555,https://en.wikipedia.org/wiki/Stoke_City_F.C.,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q500922,52.988333333,-2.175555555,,,,,,
c_strasbourg_ec14fe17,Q126334,Strasbourg,Strasbourg,France,Ligue 1,Strasbourg,Stade de la Meinau,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,6,100,Strasbourg,2,RC Strasbourg Alsace,association football club in France,https://www.wikidata.org/wiki/Q126334,RC Strasbourg Alsace,association football club in France,association football club,Q374883,48.55942,7.75738,https://en.wikipedia.org/wiki/RC_Strasbourg_Alsace,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q374883,48.55942,7.75738,,,,,,
c_strmsgodset_8b9d1286,Q638288,Strømsgodset,Stromsgodset,Norway,,Drammen,Gulskogen Idrettspark,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Strømsgodset,1,Strømsgodset IF,"multi-sports club in Drammen, Buskerud, Norway",https://www.wikidata.org/wiki/Q638288,Strømsgodset IF,"multi-sports club in Drammen, Buskerud, Norway",multisports club,Q17779445,59.7457,10.1566,https://en.wikipedia.org/wiki/Str%C3%B8msgodset_IF,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q17779445,59.7457,10.1566,,,,,,
c_sunderland_4aa579a0,Q18739,Sunderland,Sunderland,United Kingdom,Premier League,Sunderland,Stadium of Light,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,9,100,Sunderland,3,Sunderland A.F.C.,"association football club in Sunderland, England",https://www.wikidata.org/wiki/Q18739,Sunderland A.F.C.,"association football club in Sunderland, England",association football club,Q31969,54.914429068,-1.388172971,https://en.wikipedia.org/wiki/Sunderland_A.F.C.,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q31969,54.914429068,-1.388172971,,,,,,
c_surkhon_b0fc6235,Q19916771,Surkhon,Surkhon,Uzbekistan,Uzbekistan Super League,,,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,76,Surkhon,4,FC Surkhon Termez,Uzbek football club,https://www.wikidata.org/wiki/Q19916771,FC Surkhon Termez,Uzbek football club,association football club,,,,https://en.wikipedia.org/wiki/FC_Surkhon,ok,candidate_no_coordinates,"Candidate found, but no usable stadium or club coordinates were found.",,,,,,,,,,
c_swansea_city_40d4171f,Q18659,Swansea City,Swansea City,United Kingdom,EFL Championship,Swansea,Liberty Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,3,100,Swansea City,1,Swansea City A.F.C.,"association football club in Swansea, Wales",https://www.wikidata.org/wiki/Q18659,Swansea City A.F.C.,"association football club in Swansea, Wales",association football club,Q580480,51.6422,-3.9351,https://en.wikipedia.org/wiki/Swansea_City_A.F.C.,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q580480,51.6422,-3.9351,,,,,,
c_sydney_fc_46493459,Q330143,Sydney FC,Sydney FC,Australia,A-League Men,Leichhardt,Leichhardt Oval,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Sydney FC,1,Sydney FC,"soccer club based in Sydney, Australia",https://www.wikidata.org/wiki/Q330143,Sydney FC,"soccer club based in Sydney, Australia",association football club,Q6519301,-33.868611,151.154722,https://en.wikipedia.org/wiki/Sydney_FC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q6519301,-33.868611,151.154722,,,,,,
c_talleres_44a8f91d,Q1022939,Talleres,Talleres,Argentina,Argentine Primera División,Córdoba,Estadio La Boutique,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,99,Talleres,1,Talleres de Córdoba,sports club in Argentina,https://www.wikidata.org/wiki/Q1022939,Talleres de Córdoba,sports club in Argentina,association football club,Q1369082,-31.449167,-64.175278,https://en.wikipedia.org/wiki/Talleres_de_C%C3%B3rdoba,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1369082,-31.449167,-64.175278,,,,,,
c_telstar_e85327be,Q1071713,Telstar,Telstar,Netherlands,Eredivisie,Velsen,BUKO Stadion,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Telstar,2,SC Telstar,"association football club in IJmuiden, Netherlands",https://www.wikidata.org/wiki/Q1071713,SC Telstar,"association football club in IJmuiden, Netherlands",association football club,Q1851894,52.455,4.635,https://en.wikipedia.org/wiki/SC_Telstar,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1851894,52.455,4.635,,,,,,
c_terengganu_3785b314,Q1395647,Terengganu,Terengganu,Malaysia,Malaysia Super League,Kuala Terengganu,Sultan Ismail Nasiruddin Shah Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Terengganu football club,1,Terengganu F.C.,Malaysian association football club,https://www.wikidata.org/wiki/Q1395647,Terengganu F.C.,Malaysian association football club,association football club,Q5927628,5.372777777,103.106388888,https://en.wikipedia.org/wiki/Terengganu_FC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q5927628,5.372777777,103.106388888,,,,,,
c_tigres_uanl_6d3f0914,Q849823,Tigres UANL,Tigres UANL,Mexico,Liga MX,Monterrey,Estadio Universitario,,,,,TRUE,Merged aliases/source variants: Tigres UANL; Tigres. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Tigres UANL,1,Tigres UANL,Mexican association football club,https://www.wikidata.org/wiki/Q849823,Tigres UANL,Mexican association football club,association football club,Q771800,25.722805555,-100.312055555,https://en.wikipedia.org/wiki/Tigres_UANL,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q771800,25.722805555,-100.312055555,,,,,,
c_toluca_a5d0edbb,Q670186,Toluca,Toluca,Mexico,Liga MX,Toluca de Lerdo,Nemesio Díez Stadium,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Toluca,9,Deportivo Toluca F.C.,Mexican association football club,https://www.wikidata.org/wiki/Q670186,Deportivo Toluca F.C.,Mexican association football club,association football club,Q604859,19.287286,-99.666794,https://en.wikipedia.org/wiki/Toluca_FC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q604859,19.287286,-99.666794,,,,,,
c_tondela_897c0be8,Q2450266,Tondela,Tondela,Portugal,,,,40.516388888,-8.080833333,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,82,Tondela,3,Tondela,former civil parish in Portugal,https://www.wikidata.org/wiki/Q2450266,Tondela,former civil parish in Portugal,former freguesia of Portugal,,,,,ok,candidate_coords_need_review,"Candidate found with coordinates, but match confidence or coordinate basis needs review.",wikidata_club_coordinate_P625_review_needed,https://www.wikidata.org/wiki/Q2450266,40.516388888,-8.080833333,,,,,,
c_torino_3891b778,Q2768,Torino,Torino,Italy,Q15804,Turin,Stadio Olimpico Grande Torino,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,3,100,Torino football club,1,Torino FC,"Italian football club based in Turin, Piedmont",https://www.wikidata.org/wiki/Q2768,Torino FC,"Italian football club based in Turin, Piedmont",association football club,Q214629,45.041667,7.65,https://en.wikipedia.org/wiki/Torino_FC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q214629,45.041667,7.65,,,,,,
c_toronto_fc_801d96b3,Q327238,Toronto FC,Toronto FC,Canada,Major League Soccer,Toronto,BMO Field,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,3,100,Toronto FC,1,Toronto FC,"soccer club in Toronto, Ontario, Canada",https://www.wikidata.org/wiki/Q327238,Toronto FC,"soccer club in Toronto, Ontario, Canada",association football club,Q796351,43.632778,-79.418611,https://en.wikipedia.org/wiki/Toronto_FC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q796351,43.632778,-79.418611,,,,,,
c_torreense_d5f6f333,Q1853273,Torreense,Torreense,Portugal,Liga Portugal 2,,Campo Manuel Marques,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Torreense,1,S.C.U. Torreense,association football club in Portugal,https://www.wikidata.org/wiki/Q1853273,S.C.U. Torreense,association football club in Portugal,association football club,Q5028447,39.09487778,-9.25659444,https://en.wikipedia.org/wiki/S.C.U._Torreense,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q5028447,39.09487778,-9.25659444,,,,,,
c_tottenham_hotspur_ef01ee61,Q18741,Tottenham Hotspur,Tottenham Hotspur,United Kingdom,Premier League,Tottenham,Tottenham Hotspur Stadium,,,,,TRUE,Merged aliases/source variants: Tottenham Hotspur; Tottenham. Wikidata/league/city/stadium pending Step 5b/Step 6. Merged Tottehham + Tottenham Hotspur,,,,8,100,Tottenham Hotspur,1,Tottenham Hotspur F.C.,"association football club in London, England",https://www.wikidata.org/wiki/Q18741,Tottenham Hotspur F.C.,"association football club in London, England",association football club,Q55074091,51.604444444,-0.066388888,https://en.wikipedia.org/wiki/Tottenham_Hotspur_F.C.,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q55074091,51.604444444,-0.066388888,,,,,,
c_toulouse_68472eee,Q19518,Toulouse,Toulouse,France,Ligue 1,Toulouse,Stadium Municipal,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Toulouse football club,1,Toulouse FC,French association football club,https://www.wikidata.org/wiki/Q19518,Toulouse FC,French association football club,association football club,Q738044,43.583296,1.434055,https://en.wikipedia.org/wiki/Toulouse_FC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q738044,43.583296,1.434055,,,,,,
c_trabzonspor_15246eeb,Q192641,Trabzonspor,Trabzonspor,Turkey,Süper Lig,Trabzon,Papara Park,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Trabzonspor,1,Trabzonspor,Turkish association football club,https://www.wikidata.org/wiki/Q192641,Trabzonspor,Turkish association football club,association football club,Q7012155,40.9987,39.6463,https://en.wikipedia.org/wiki/Trabzonspor,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q7012155,40.9987,39.6463,,,,,,
c_tractor_b739a166,Q32358,Tractor,Tractor,Iran,Persian Gulf Pro League,Tabriz,Yadegar-e Emam Stadium,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,4,100,Tractor,4,Tractor F.C,"Iranian football club based in Tabriz, East Azerbaijan",https://www.wikidata.org/wiki/Q32358,Tractor F.C,"Iranian football club based in Tabriz, East Azerbaijan",association football club,Q3273189,38.026667,46.295833,https://en.wikipedia.org/wiki/Tractor_S.C.,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q3273189,38.026667,46.295833,,,,,,
c_tsg_hoffenheim_7dd7fd83,Q22707,TSG Hoffenheim,TSG Hoffenheim,Germany,Q82595,Sinsheim,PreZero-Arena,,,,,FALSE,Merged aliases/source variants: TSG Hoffenheim; Hoffenheim. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,8,100,TSG Hoffenheim,1,TSG 1899 Hoffenheim,German association football club,https://www.wikidata.org/wiki/Q22707,TSG 1899 Hoffenheim,German association football club,association football club,Q129870,49.239,8.888278,https://en.wikipedia.org/wiki/TSG_1899_Hoffenheim,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q129870,49.239,8.888278,,,,,,
c_turan_tovuz_b1656aa6,Q750779,Turan Tovuz,Turan Tovuz,Azerbaijan,Azerbaijan Premier League,Tovuz,Tovuz City Stadium,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Turan Tovuz,1,Turan Tovuz PFK,association football club,https://www.wikidata.org/wiki/Q750779,Turan Tovuz PFK,association football club,association football club,Q4816625,40.992222,45.625556,https://en.wikipedia.org/wiki/Turan_Tovuz,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q4816625,40.992222,45.625556,,,,,,
c_udinese_e4d6ce7e,Q2798,Udinese,Udinese,Italy,Q15804,Udine,Stadio Friuli,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Udinese,1,Udinese Calcio,"Italian association football club based in Udine, Italy",https://www.wikidata.org/wiki/Q2798,Udinese Calcio,"Italian association football club based in Udine, Italy",association football club,Q640031,46.081603,13.200136,https://en.wikipedia.org/wiki/Udinese_Calcio,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q640031,46.081603,13.200136,,,,,,
c_ulsan_hd_cd5a3dd8,Q129673,Ulsan HD,Ulsan HD,South Korea,K League 1,Ok-dong,Ulsan Munsu Football Stadium,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Ulsan HD,1,Ulsan HD FC,"Football club in Ulsan, Korea",https://www.wikidata.org/wiki/Q129673,Ulsan HD FC,"Football club in Ulsan, Korea",association football club,Q482601,35.535277777,129.259444444,https://en.wikipedia.org/wiki/Ulsan_HD_FC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q482601,35.535277777,129.259444444,,,,,,
c_union_berlin_3b0a5205,Q141971,Union Berlin,Union Berlin,Germany,Q82595,Treptow-Köpenick,Stadion An der Alten Försterei,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Union Berlin,1,1. FC Union Berlin,"association football club in Berlin, Germany",https://www.wikidata.org/wiki/Q141971,1. FC Union Berlin,"association football club in Berlin, Germany",association football club,Q749172,52.457222,13.568056,https://en.wikipedia.org/wiki/1._FC_Union_Berlin,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q749172,52.457222,13.568056,,,,,,
