squad_entry_id,player_id,team,shirt_number,is_captain,squad_status,verified_at,official_roster_source_url,caps_pre_tournament,goals_pre_tournament,notes
se_wc2026_kor_037e276d,p_kor_hwang_hee_chan_fd18ecac,South Korea,11,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,79,17,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_kor_f0f06a24,p_kor_song_bum_keun_9a9b50d2,South Korea,12,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,3,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_kor_94a86111,p_kor_lee_tae_seok_702171f1,South Korea,13,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,15,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_kor_8b42631d,p_kor_kim_moon_hwan_5dba97b0,South Korea,15,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,35,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_kor_ef1e34df,p_kor_park_jin_seop_865948aa,South Korea,16,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,14,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_kor_b925b454,p_kor_bae_jun_ho_34d1ebbc,South Korea,17,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,13,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_kor_e609f432,p_kor_oh_hyun_kyu_0ff51d6a,South Korea,18,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,27,6,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_kor_612b6833,p_kor_lee_kang_in_25b99eea,South Korea,19,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,47,11,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_kor_44852925,p_kor_yang_hyun_jun_153f1578,South Korea,20,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,9,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_kor_19b2c3d4,p_kor_jo_hyun_woo_0fadb509,South Korea,21,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,48,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_kor_aeb31891,p_kor_seol_young_woo_0e0c9a40,South Korea,22,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,34,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_kor_afd07d54,p_kor_jens_castrop_cabd9e74,South Korea,23,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,7,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_kor_4c337e7c,p_kor_kim_jin_kyu_31f94043,South Korea,24,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,22,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_kor_234c707b,p_kor_um_ji_sung_1aee215f,South Korea,25,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,9,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_kor_825e9e06,p_kor_lee_dong_gyeong_4e703d31,South Korea,26,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,18,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_kor_e1465549,p_kor_kim_tae_hyun_ebe70829,South Korea,5,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,7,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_bdeab127,p_esp_david_raya_c9061320,Spain,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,13,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_8f809a31,p_esp_marc_pubill_d2a2e62e,Spain,2,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_a9d682d9,p_esp_alex_grimaldo_380246b9,Spain,3,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,14,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_70be5f64,p_esp_eric_garcia_6bde2268,Spain,4,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,21,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_524e449a,p_esp_marcos_llorente_c1fec723,Spain,5,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,24,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_50978734,p_esp_mikel_merino_3cd7ba0b,Spain,6,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,43,10,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_8591c3c1,p_esp_ferran_torres_5f3e558c,Spain,7,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,57,24,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_2f848151,p_esp_fabian_ruiz_f77ab34e,Spain,8,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,42,6,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_407a6c00,p_esp_gavi_5005014c,Spain,9,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,30,5,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_a3added6,p_esp_dani_olmo_d19ca454,Spain,10,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,50,12,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_2f28af3b,p_esp_yeremy_pino_6bc6c1eb,Spain,11,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,23,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_fe0c486e,p_esp_pedro_porro_2809798d,Spain,12,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,18,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_b4295235,p_esp_joan_garcia_bfb47d9e,Spain,13,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_d8e27baf,p_esp_aymeric_laporte_db4a868f,Spain,14,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,46,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_a1fe11ce,p_esp_alex_baena_bbaabdb8,Spain,15,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,17,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_62f7f1f7,p_esp_rodri_ff6c7612,Spain,16,True,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,62,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_45a9bfa5,p_esp_nico_williams_2f7f9310,Spain,17,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,30,6,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_bbd6f662,p_esp_martin_zubimendi_1b5ff566,Spain,18,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,26,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_070519e1,p_esp_lamine_yamal_313dfbd9,Spain,19,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,25,6,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_dbc9552e,p_esp_pedri_2043861f,Spain,20,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,41,6,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_e4dd7b8a,p_esp_mikel_oyarzabal_3a93b97f,Spain,21,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,53,25,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_6a7b40f3,p_esp_pau_cubarsi_18d80371,Spain,22,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,12,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_477e4a8f,p_esp_unai_simon_0ed05794,Spain,23,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,58,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_deef5229,p_esp_marc_cucurella_60ccd08a,Spain,24,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,24,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_f8a480c3,p_esp_borja_iglesias_a875a386,Spain,26,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,8,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_esp_638fedaf,p_esp_victor_munoz_222d24b5,Spain,25,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_53f6dfbf,p_swe_jacob_widell_zetterstrom_e958d11e,Sweden,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,3,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_2c94c669,p_swe_gustaf_lagerbielke_bc6ed8a1,Sweden,2,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,11,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_0ae33e50,p_swe_victor_lindelof_39bc6637,Sweden,3,True,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,76,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_e2ee999c,p_swe_isak_hien_5af7ff83,Sweden,4,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,29,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_f2d96bb1,p_swe_gabriel_gudmundsson_eb2d9efc,Sweden,5,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,24,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_3b3ab586,p_swe_lucas_bergvall_53031c77,Sweden,7,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,10,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_fa7ac1f6,p_swe_daniel_svensson_bc86dc59,Sweden,8,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,13,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_4e2adadd,p_swe_alexander_isak_d29df017,Sweden,9,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,58,17,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_cfd45c53,p_swe_benjamin_nygren_53f36aef,Sweden,10,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,11,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_b045f703,p_swe_anthony_elanga_7d84448c,Sweden,11,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,30,6,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_29c4ffc5,p_swe_viktor_johansson_6a0e6047,Sweden,12,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,12,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_f8b5b9ff,p_swe_ken_sema_0128247c,Sweden,13,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,33,5,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_adfd07a2,p_swe_hjalmar_ekdal_da20d081,Sweden,14,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,13,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_7a117a35,p_swe_carl_starfelt_f9c7b3df,Sweden,15,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,18,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_604d4dca,p_swe_jesper_karlstrom_d3aef6c6,Sweden,16,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,25,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_227b995d,p_swe_viktor_gyokeres_e165bb38,Sweden,17,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,33,20,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_e3b9fdc1,p_swe_yasin_ayari_aac82e94,Sweden,18,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,21,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_a8bb3949,p_swe_mattias_svanberg_c682891f,Sweden,19,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,41,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_1b159057,p_swe_erik_smith_9cafee29,Sweden,20,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_448a0530,p_swe_alexander_bernhardsson_183625f1,Sweden,21,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,11,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_48b98676,p_swe_besfort_zeneli_4d53162c,Sweden,22,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,8,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_e888aa08,p_swe_kristoffer_nordfeldt_c048cf33,Sweden,23,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,21,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_75be48ed,p_swe_elliot_stroud_e7f82634,Sweden,24,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_c0ff2166,p_swe_gustaf_nilsson_68eca14b,Sweden,25,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,10,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_swe_7dea3b69,p_swe_taha_ali_e82566e9,Sweden,26,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_7bfe4840,p_sui_gregor_kobel_9fd52126,Switzerland,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,21,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_2f495fc2,p_sui_miro_muheim_abcffed3,Switzerland,2,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,10,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_26d2fad6,p_sui_silvan_widmer_5a449c9b,Switzerland,3,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,60,5,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_5c828fbe,p_sui_nico_elvedi_e4747b6b,Switzerland,4,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,67,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_d7a1d95a,p_sui_manuel_akanji_78cfa9fc,Switzerland,5,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,81,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_8112aa2e,p_sui_denis_zakaria_a483edd8,Switzerland,6,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,65,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_97bddab7,p_sui_breel_embolo_5b94de4f,Switzerland,7,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,86,24,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_188c6c0d,p_sui_remo_freuler_6c0d98d6,Switzerland,8,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,88,11,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_8d4000f2,p_sui_johan_manzambi_fdf8dac7,Switzerland,9,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,12,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_b2d614d4,p_sui_granit_xhaka_665f45a1,Switzerland,10,True,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,146,17,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_3f05dc2f,p_sui_dan_ndoye_7c314fdc,Switzerland,11,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,31,8,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_733b4e4c,p_sui_yvon_mvogo_a2147aa7,Switzerland,12,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,13,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_a6701ee4,p_sui_ricardo_rodriguez_5c3e42fc,Switzerland,13,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,138,9,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_b5838013,p_sui_ardon_jashari_2e08546c,Switzerland,14,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,8,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_d274af73,p_sui_djibril_sow_84f9945a,Switzerland,15,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,52,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_74aaa45f,p_sui_christian_fassnacht_aa3e62b8,Switzerland,16,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,23,5,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_40206756,p_sui_ruben_vargas_e9e82ac0,Switzerland,17,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,61,11,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_e2781902,p_sui_eray_comert_ad155989,Switzerland,18,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,22,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_a66277cc,p_sui_noah_okafor_15d60927,Switzerland,19,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,25,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_0ccd6a67,p_sui_michel_aebischer_eaf17002,Switzerland,20,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,40,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_26a9fbb2,p_sui_marvin_keller_b14825c0,Switzerland,21,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,1,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_ff67ebe0,p_sui_fabian_rieder_6de26ce4,Switzerland,22,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,28,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_cc0bbc1a,p_sui_zeki_amdouni_65de5a66,Switzerland,23,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,29,11,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_db7b98a6,p_sui_aurele_amenda_eece3a6a,Switzerland,24,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,7,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_06cf8de3,p_sui_luca_jaquez_07e711c4,Switzerland,25,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,3,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_sui_66e0a190,p_sui_cedric_itten_c3e3378c,Switzerland,26,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,15,5,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_55409396,p_tun_ali_abdi_129ee089,Tunisia,2,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,46,7,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_53c82c9a,p_tun_montassar_talbi_fefd7c0b,Tunisia,3,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,64,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_900d168f,p_tun_omar_rekik_ceaef541,Tunisia,4,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,6,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_f2bcd40b,p_tun_adem_arous_c6ec8c9f,Tunisia,5,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_0b732441,p_tun_dylan_bronn_aef3e7a9,Tunisia,6,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,52,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_b8f05664,p_tun_elias_achouri_54099dc4,Tunisia,7,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,30,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_7dec6746,p_tun_elias_saad_1fb52bca,Tunisia,8,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,15,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_005bf693,p_tun_hazem_mastouri_d4cb874a,Tunisia,9,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,19,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_2355f1bd,p_tun_hannibal_mejbri_2991068c,Tunisia,10,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,45,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_1cf1f025,p_tun_ismael_gharbi_d8ee92a5,Tunisia,11,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,17,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_36dbd90d,p_tun_mortadha_ben_ouanes_504c21b9,Tunisia,12,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,18,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_90dc4ab2,p_tun_rani_khedira_fced077d,Tunisia,13,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,3,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_c5695784,p_tun_khalil_ayari_f0637767,Tunisia,14,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,4,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_07b12c80,p_tun_hadj_mahmoud_bc994824,Tunisia,15,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,9,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_016d07e5,p_tun_aymen_dahmen_b36b253a,Tunisia,16,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,37,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_e5d67668,p_tun_ellyes_skhiri_6b6c94f5,Tunisia,17,True,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,83,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_0a273561,p_tun_rayan_elloumi_8d469ccb,Tunisia,18,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,4,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_79052827,p_tun_firas_chaouat_fc84bec1,Tunisia,19,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,30,6,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_30d899d1,p_tun_yan_valery_b224fb5c,Tunisia,20,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,22,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_2aaedb58,p_tun_mohamed_amine_ben_hamida_4045891e,Tunisia,21,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,13,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_314b8d8b,p_tun_sabri_ben_hessen_96ec4b2c,Tunisia,22,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_1de1039d,p_tun_moutaz_neffati_4bac9637,Tunisia,23,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,5,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_f659b658,p_tun_raed_chikhaoui_bec8fb86,Tunisia,24,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,0,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_0162aeb4,p_tun_anis_ben_slimane_f616315a,Tunisia,25,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,41,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_ec21e95c,p_tun_sebastian_tounekti_98b62da5,Tunisia,26,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,12,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tun_86f8604c,p_tun_abdelmouhib_chamakh_e29f55d3,Tunisia,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,3,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_tur_184a297a,p_tur_mert_gunok_74d9a597,Türkiye,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,37,0,confirmed on FIFA final squad list via Wikipedia squads page
